concept_id,concept_code,concept_name,vocabulary_id,ingredient
43639105,OMOP945119,Tramadol 300 MG Extended Release Oral Tablet [Tramadolor] by Hexal,RxNorm Extension,tramadol
43639106,OMOP945121,Tramadol 400 MG Extended Release Oral Tablet [Travex],RxNorm Extension,tramadol
43639107,OMOP945129,Tramadol 100 MG [Hexamadol],RxNorm Extension,tramadol
43639109,OMOP945140,Tramadol 100 MG [Tramadura],RxNorm Extension,tramadol
43639111,OMOP945174,Tramadol 100 MG Effervescent Oral Tablet [TRAMADOL SANDOZ] by Hexal,RxNorm Extension,tramadol
43639112,OMOP945179,Tramadol 100 MG Rectal Suppository [Hexamadol] by Hexal,RxNorm Extension,tramadol
43639113,OMOP945183,Tramadol 100 MG Rectal Suppository [Tramadol Stada] by Stada,RxNorm Extension,tramadol
43639114,OMOP945199,Tramadol 100 MG Extended Release Oral Tablet [Tramadol Librapharma] by Libra-Pharm,RxNorm Extension,tramadol
43639119,OMOP945265,Tramadol 50 MG/ML Injectable Solution [Tramadol Hikma] Box of 10,RxNorm Extension,tramadol
43639120,OMOP945295,Tramadol 50 MG/ML Injectable Solution [Adamon],RxNorm Extension,tramadol
43639124,OMOP945350,Tramadol 100 MG/ML [Tramabeta],RxNorm Extension,tramadol
43639125,OMOP945373,Tramadol 100 MG/ML Oral Solution [Adamon] Box of 10,RxNorm Extension,tramadol
43639127,OMOP945387,Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] Box of 20,RxNorm Extension,tramadol
43639128,OMOP945394,Tramadol 100 MG/ML Oral Solution Box of 10,RxNorm Extension,tramadol
43639129,OMOP945399,Tramadol 100 MG/ML Oral Solution [Tramadol Axcount] Box of 10,RxNorm Extension,tramadol
43639130,OMOP945411,Tramadol 100 MG/ML Oral Solution [Tramadol Al] Box of 20,RxNorm Extension,tramadol
43639131,OMOP945460,Tramadol 150 MG [Tramadol Aristo],RxNorm Extension,tramadol
43639132,OMOP945465,Tramadol 150 MG [Tramagit],RxNorm Extension,tramadol
43639133,OMOP945484,Tramadol 150 MG Extended Release Oral Capsule [T Long] by SMB,RxNorm Extension,tramadol
43639134,OMOP945503,Tramadol 150 MG Extended Release Oral Tablet [Tramundin] by Mundipharma,RxNorm Extension,tramadol
43639135,OMOP945508,Tramadol 150 MG Extended Release Oral Tablet [Tramadol Librapharma] by Libra-Pharm,RxNorm Extension,tramadol
43639136,OMOP945528,Tramadol 150 MG Extended Release Oral Tablet [Tramagit],RxNorm Extension,tramadol
43639137,OMOP945532,Tramadol 150 MG Extended Release Oral Tablet [Tramamed] by Hexal,RxNorm Extension,tramadol
43639138,OMOP945535,Tramadol 150 MG Extended Release Oral Tablet [Tramadol Actas],RxNorm Extension,tramadol
43644267,OMOP731134,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Ct],RxNorm Extension,tramadol
43644268,OMOP731139,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] by Heumann,RxNorm Extension,tramadol
43645001,OMOP752644,2 ML Tramadol 50 MG/ML Injectable Solution by Rotexmedica,RxNorm Extension,tramadol
43645002,OMOP752722,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadura] Box of 50 by Mylan,RxNorm Extension,tramadol
43645003,OMOP752724,2 ML Tramadol 50 MG/ML Injectable Solution [Adamon] by Meda,RxNorm Extension,tramadol
43645004,OMOP752766,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Hameln] Box of 5 by Hameln,RxNorm Extension,tramadol
43645005,OMOP752796,2 ML Tramadol 50 MG/ML Injectable Solution [Tramagit],RxNorm Extension,tramadol
43646217,OMOP782749,10 ML Tramadol 50 MG/ML Injectable Solution,RxNorm Extension,tramadol
43646218,OMOP782771,10 ML Tramadol 100 MG/ML Oral Solution [TRAMADOL SANDOZ] by Hexal,RxNorm Extension,tramadol
43646219,OMOP782791,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] by Heumann,RxNorm Extension,tramadol
43646221,OMOP782799,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Ratiopharm] by Ratiopharm,RxNorm Extension,tramadol
43646222,OMOP782802,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Pb] by Docpharm,RxNorm Extension,tramadol
43646223,OMOP782812,10 ML Tramadol 100 MG/ML Oral Solution [Tramadura] by Krewel Meuselbach,RxNorm Extension,tramadol
43646224,OMOP782814,10 ML Tramadol 100 MG/ML Oral Solution [Tramadura] Box of 20 by Krewel Meuselbach,RxNorm Extension,tramadol
43646455,OMOP788050,12 ML Tramadol 100 MG/ML Oral Solution [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43647220,OMOP803610,30 ML Tramadol 100 MG/ML Oral Solution Box of 30,RxNorm Extension,tramadol
43647221,OMOP803613,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 30,RxNorm Extension,tramadol
43647266,OMOP805155,32 ML Tramadol 100 MG/ML Oral Solution [Tramadol Librapharma],RxNorm Extension,tramadol
43647378,OMOP807747,48 ML Tramadol 100 MG/ML Oral Solution [Tramal],RxNorm Extension,tramadol
43647379,OMOP807751,48 ML Tramadol 100 MG/ML Oral Solution Box of 2,RxNorm Extension,tramadol
43647811,OMOP813801,50 ML Tramadol 100 MG/ML Oral Solution Box of 10,RxNorm Extension,tramadol
43647812,OMOP813839,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Librapharma] by Libra-Pharm,RxNorm Extension,tramadol
43648069,OMOP820509,96 ML Tramadol 100 MG/ML Oral Solution [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43649822,OMOP836500,100 ML Tramadol 100 MG/ML Oral Solution [Tramadolor] by Hexal,RxNorm Extension,tramadol
43649823,OMOP836501,100 ML Tramadol 100 MG/ML Oral Solution [Tramadolor] Box of 100,RxNorm Extension,tramadol
43649824,OMOP836530,100 ML Tramadol 100 MG/ML Oral Solution [Tramadura] by Krewel Meuselbach,RxNorm Extension,tramadol
43649825,OMOP836542,100 ML Tramadol 100 MG/ML Oral Solution [Tramadoc],RxNorm Extension,tramadol
43649826,OMOP836544,100 ML Tramadol 100 MG/ML Oral Solution [Tramadoc] by Docpharm,RxNorm Extension,tramadol
43654922,OMOP905586,Aspirin 325 MG / Tramadol 37.5 MG Oral Tablet [Dolevar],RxNorm Extension,tramadol
43657176,OMOP944825,Tramadol Effervescent Oral Tablet [Tram-Ac],RxNorm Extension,tramadol
43657178,OMOP944887,Tramadol 200 MG [Tramadol Abz],RxNorm Extension,tramadol
43657181,OMOP944935,Tramadol 200 MG Extended Release Oral Capsule [Travex] by Meda,RxNorm Extension,tramadol
43657182,OMOP944957,Tramadol 200 MG Extended Release Oral Tablet [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43657183,OMOP944996,Tramadol 50 MG [Tramundin],RxNorm Extension,tramadol
43657184,OMOP945026,Tramadol 50 MG Oral Tablet [Tramadol Stada],RxNorm Extension,tramadol
43657185,OMOP945033,Tramadol 50 MG Oral Tablet [Tramadol-Dolgit Tabs] by Dolorgiet,RxNorm Extension,tramadol
43657186,OMOP945068,Tramadol 50 MG Effervescent Oral Tablet [Tramadol Al] by Aliud,RxNorm Extension,tramadol
43657187,OMOP945086,Tramadol 50 MG Oral Capsule [Adamon] by Meda,RxNorm Extension,tramadol
43657190,OMOP945173,Tramadol 100 MG Extended Release Oral Capsule [Travex] by Meda,RxNorm Extension,tramadol
43657191,OMOP945187,Tramadol 100 MG Extended Release Oral Tablet [Amadol] by TAD,RxNorm Extension,tramadol
43657193,OMOP945211,Tramadol 100 MG Extended Release Oral Tablet [Tramadura],RxNorm Extension,tramadol
43657195,OMOP945220,Tramadol 100 MG Extended Release Oral Tablet [Tramagit],RxNorm Extension,tramadol
43657197,OMOP945242,Tramadol 50 MG/ML [Tramadura],RxNorm Extension,tramadol
43657199,OMOP945283,Tramadol 50 MG/ML Injectable Solution [Tramadol Stada] Box of 10,RxNorm Extension,tramadol
43657200,OMOP945297,Tramadol 50 MG/ML Injectable Solution [Adamon] Box of 10,RxNorm Extension,tramadol
43657204,OMOP945349,Tramadol 100 MG/ML [Tramadol Acis],RxNorm Extension,tramadol
43657205,OMOP945370,Tramadol 100 MG/ML Oral Solution [Adamon] Box of 2,RxNorm Extension,tramadol
43657206,OMOP945380,Tramadol 100 MG/ML Oral Solution [Tramabeta] Box of 30,RxNorm Extension,tramadol
43657207,OMOP945400,Tramadol 100 MG/ML Oral Solution [Tramadol Axcount] Box of 30,RxNorm Extension,tramadol
43657208,OMOP945402,Tramadol 100 MG/ML Oral Solution [Tramadol Axcount] Box of 100,RxNorm Extension,tramadol
43657209,OMOP945439,Tramadol 100 MG/ML Oral Solution [Tramadol Abz],RxNorm Extension,tramadol
43657210,OMOP945445,Tramadol 150 MG [Tramadol Abz],RxNorm Extension,tramadol
43657214,OMOP945514,Tramadol 150 MG Extended Release Oral Tablet [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43657215,OMOP945516,Tramadol 150 MG Extended Release Oral Tablet [TRAMADOL SANDOZ] by Hexal,RxNorm Extension,tramadol
43662326,OMOP731103,1 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Ratiopharm] by Ratiopharm,RxNorm Extension,tramadol
43662330,OMOP731131,1 ML Tramadol 100 MG/ML Oral Solution [Adamon] by Meda,RxNorm Extension,tramadol
43662331,OMOP731144,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Pb],RxNorm Extension,tramadol
43663119,OMOP752648,2 ML Tramadol 50 MG/ML Injectable Solution Box of 5,RxNorm Extension,tramadol
43663120,OMOP752662,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Hikma] Box of 5,RxNorm Extension,tramadol
43663121,OMOP752665,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Hikma] Box of 10 by Hikma,RxNorm Extension,tramadol
43663123,OMOP752698,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Stada] Box of 5 by Stada,RxNorm Extension,tramadol
43663124,OMOP752700,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Stada] Box of 10 by Stada,RxNorm Extension,tramadol
43663125,OMOP752701,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Stada] Box of 20,RxNorm Extension,tramadol
43663126,OMOP752712,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadura],RxNorm Extension,tramadol
43663127,OMOP752739,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Librapharma] Box of 5,RxNorm Extension,tramadol
43663130,OMOP752757,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol 1a Pharma] Box of 8 by 1 A,RxNorm Extension,tramadol
43663132,OMOP752775,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol-Saar] Box of 10,RxNorm Extension,tramadol
43663133,OMOP752780,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol-Saar] Box of 30 by MIP,RxNorm Extension,tramadol
43663134,OMOP752781,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol-Saar] Box of 100,RxNorm Extension,tramadol
43663135,OMOP752801,2 ML Tramadol 50 MG/ML Injectable Solution [Tramagit] Box of 10 by Krewel Meuselbach,RxNorm Extension,tramadol
43664397,OMOP782785,10 ML Tramadol 100 MG/ML Oral Solution [Tramabeta],RxNorm Extension,tramadol
43664398,OMOP782787,10 ML Tramadol 100 MG/ML Oral Solution [Tramabeta] by Betapharm,RxNorm Extension,tramadol
43664399,OMOP782821,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Al] Box of 10 by Aliud,RxNorm Extension,tramadol
43664400,OMOP782843,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 10 by AbZ-Pharma,RxNorm Extension,tramadol
43664965,OMOP795664,20 ML Tramadol 100 MG/ML Oral Solution Box of 20,RxNorm Extension,tramadol
43665350,OMOP803590,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] by Heumann,RxNorm Extension,tramadol
43665351,OMOP803614,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 30 by AbZ-Pharma,RxNorm Extension,tramadol
43665387,OMOP805157,32 ML Tramadol 100 MG/ML Oral Solution [Tramadol Librapharma] Box of 3,RxNorm Extension,tramadol
43665388,OMOP805158,32 ML Tramadol 100 MG/ML Oral Solution [Tramadol Librapharma] Box of 3 by Libra-Pharm,RxNorm Extension,tramadol
43665928,OMOP813817,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] Box of 2 by Heumann,RxNorm Extension,tramadol
43665929,OMOP813825,50 ML Tramadol 100 MG/ML Oral Solution Box of 2,RxNorm Extension,tramadol
43665930,OMOP813828,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Axcount] Box of 50,RxNorm Extension,tramadol
43673071,OMOP905610,Aspirin 650 MG / Tramadol 75 MG Effervescent Oral Tablet by Aristo,RxNorm Extension,tramadol
43675293,OMOP944767,Tramadol Oral Solution [Tramadol Abz],RxNorm Extension,tramadol
43675294,OMOP944778,Tramadol Oral Tablet [Tramadol Axcount],RxNorm Extension,tramadol
43675295,OMOP944797,Tramadol Injectable Solution [Tramadura],RxNorm Extension,tramadol
43675298,OMOP944828,Tramadol Effervescent Oral Tablet [Tramadol Al],RxNorm Extension,tramadol
43675301,OMOP944851,Tramadol Oral Capsule [Tramadol Stada],RxNorm Extension,tramadol
43675304,OMOP944888,Tramadol 200 MG [Amadol],RxNorm Extension,tramadol
43675308,OMOP944924,Tramadol 200 MG Extended Release Oral Capsule [Amadol] by Meda,RxNorm Extension,tramadol
43675310,OMOP944950,Tramadol 200 MG Extended Release Oral Tablet [Tramadol Librapharma] by Libra-Pharm,RxNorm Extension,tramadol
43675318,OMOP945025,Tramadol 50 MG Oral Tablet [Tramundin] by Mundipharma,RxNorm Extension,tramadol
43675319,OMOP945032,Tramadol 50 MG Oral Tablet [Tramadol-Dolgit Tabs],RxNorm Extension,tramadol
43675320,OMOP945039,Tramadol 50 MG Oral Tablet [Tramagit] by Krewel Meuselbach,RxNorm Extension,tramadol
43675322,OMOP945058,Tramadol 50 MG Effervescent Oral Tablet [Tramadol Axcount],RxNorm Extension,tramadol
43675323,OMOP945059,Tramadol 50 MG Effervescent Oral Tablet [Tramadol Axcount] by Axcount Generika,RxNorm Extension,tramadol
43675324,OMOP945074,Tramadol 50 MG Oral Capsule [Tramadolor] by Hexal,RxNorm Extension,tramadol
43675325,OMOP945085,Tramadol 50 MG Oral Capsule [Adamon],RxNorm Extension,tramadol
43675328,OMOP945122,Tramadol 400 MG Extended Release Oral Tablet [Travex] by Meda,RxNorm Extension,tramadol
43675330,OMOP945151,Tramadol 100 MG [Tramadol Al],RxNorm Extension,tramadol
43675331,OMOP945153,Tramadol 100 MG [Tramadol Actas],RxNorm Extension,tramadol
43675332,OMOP945164,Tramadol 100 MG Extended Release Oral Capsule [Tramadol Ct] by AbZ-Pharma,RxNorm Extension,tramadol
43675338,OMOP945278,Tramadol 50 MG/ML Injectable Solution [Tramal] Box of 5,RxNorm Extension,tramadol
43675341,OMOP945333,Tramadol 50 MG/ML Injectable Solution [Tramadoc] Box of 10,RxNorm Extension,tramadol
43675344,OMOP945379,Tramadol 100 MG/ML Oral Solution [Tramabeta] Box of 10,RxNorm Extension,tramadol
43675345,OMOP945405,Tramadol 100 MG/ML Oral Solution [Tramadura],RxNorm Extension,tramadol
43675346,OMOP945406,Tramadol 100 MG/ML Oral Solution [Tramadura] Box of 20,RxNorm Extension,tramadol
43675347,OMOP945414,Tramadol 100 MG/ML Oral Solution [Tramadol Al] Box of 100,RxNorm Extension,tramadol
43675348,OMOP945416,Tramadol 100 MG/ML Oral Solution [Tramagit] Box of 20,RxNorm Extension,tramadol
43675349,OMOP945489,Tramadol 150 MG Extended Release Oral Capsule [Tramadol Ethypharm] by Ethypharm,RxNorm Extension,tramadol
43675350,OMOP945499,Tramadol 150 MG Extended Release Oral Tablet [Tramadolor] by Hexal,RxNorm Extension,tramadol
43675351,OMOP945510,Tramadol 150 MG Extended Release Oral Tablet [Travex] by Meda,RxNorm Extension,tramadol
43680270,OMOP731096,1 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Ct] Box of 10 by AbZ-Pharma,RxNorm Extension,tramadol
43680271,OMOP731140,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Ratiopharm],RxNorm Extension,tramadol
43680272,OMOP731153,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Al],RxNorm Extension,tramadol
43680273,OMOP731159,1 ML Tramadol 100 MG/ML Oral Solution [Tramadol Acis],RxNorm Extension,tramadol
43681013,OMOP752645,2 ML Tramadol 50 MG/ML Injectable Solution Box of 2,RxNorm Extension,tramadol
43681014,OMOP752652,2 ML Tramadol 50 MG/ML Injectable Solution Box of 20 by Rotexmedica,RxNorm Extension,tramadol
43682433,OMOP788054,12 ML Tramadol 100 MG/ML Oral Solution,RxNorm Extension,tramadol
43682832,OMOP795649,20 ML Tramadol 100 MG/ML Oral Solution [Tramadolor],RxNorm Extension,tramadol
43682833,OMOP795652,20 ML Tramadol 100 MG/ML Oral Solution [Tramadolor] Box of 20 by Hexal,RxNorm Extension,tramadol
43683214,OMOP803574,30 ML Tramadol 100 MG/ML Oral Solution Box of 3,RxNorm Extension,tramadol
43683215,OMOP803577,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Stada] by Stada,RxNorm Extension,tramadol
43683216,OMOP803581,30 ML Tramadol 100 MG/ML Oral Solution [Amadol] Box of 3 by TAD,RxNorm Extension,tramadol
43683217,OMOP803592,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Ratiopharm] by Ratiopharm,RxNorm Extension,tramadol
43683218,OMOP803600,30 ML Tramadol 100 MG/ML Oral Solution [Tramadol Axcount] Box of 30 by Axcount Generika,RxNorm Extension,tramadol
43683257,OMOP805149,32 ML Tramadol 100 MG/ML Oral Solution [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43683258,OMOP805153,32 ML Tramadol 100 MG/ML Oral Solution,RxNorm Extension,tramadol
43683774,OMOP813830,50 ML Tramadol 100 MG/ML Oral Solution [Tramadura],RxNorm Extension,tramadol
43685790,OMOP836522,100 ML Tramadol 100 MG/ML Oral Solution Box of 100,RxNorm Extension,tramadol
43685791,OMOP836548,100 ML Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 100 by AbZ-Pharma,RxNorm Extension,tramadol
43690917,OMOP905578,Aspirin 325 MG / Tramadol 37.5 MG [Algocid],RxNorm Extension,tramadol
43690918,OMOP905592,Aspirin 325 MG / Tramadol 37.5 MG Oral Tablet [Tramabian] by TAD,RxNorm Extension,tramadol
43693030,OMOP944827,Tramadol Effervescent Oral Tablet [Tramadolor],RxNorm Extension,tramadol
43693032,OMOP944835,Tramadol Oral Solution [Tramagit],RxNorm Extension,tramadol
43693033,OMOP944889,Tramadol 200 MG [Tramadolor],RxNorm Extension,tramadol
43693035,OMOP944921,Tramadol 200 MG Extended Release Oral Capsule [Tramadol Abz],RxNorm Extension,tramadol
43693036,OMOP944928,Tramadol 200 MG Extended Release Oral Capsule [T Long] by SMB,RxNorm Extension,tramadol
43693037,OMOP944937,Tramadol 200 MG Extended Release Oral Capsule [Tramadolor] by Hexal,RxNorm Extension,tramadol
43693038,OMOP945013,Tramadol 50 MG [Tramadol Ethypharm],RxNorm Extension,tramadol
43693040,OMOP945038,Tramadol 50 MG Oral Tablet [Tramagit],RxNorm Extension,tramadol
43693043,OMOP945049,Tramadol 50 MG Extended Release Oral Capsule [Tramadol Ethypharm],RxNorm Extension,tramadol
43693045,OMOP945191,Tramadol 100 MG Extended Release Oral Tablet [Tramadol Axcount] by Axcount Generika,RxNorm Extension,tramadol
43693046,OMOP945197,Tramadol 100 MG Extended Release Oral Tablet [Tramabeta] by Betapharm,RxNorm Extension,tramadol
43693049,OMOP945258,Tramadol 50 MG/ML Injectable Solution Box of 50,RxNorm Extension,tramadol
43693053,OMOP945338,Tramadol 100 MG/ML [Tramundin],RxNorm Extension,tramadol
43693056,OMOP945358,Tramadol 100 MG/ML Oral Solution Box of 5,RxNorm Extension,tramadol
43693057,OMOP945361,Tramadol 100 MG/ML Oral Solution [Tramadolor] Box of 10,RxNorm Extension,tramadol
43693059,OMOP945407,Tramadol 100 MG/ML Oral Solution [Tramadura] Box of 30,RxNorm Extension,tramadol
43693060,OMOP945442,Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 50,RxNorm Extension,tramadol
43693062,OMOP945477,Tramadol 150 MG Extended Release Oral Capsule [Tramadol Abz],RxNorm Extension,tramadol
43693063,OMOP945494,Tramadol 150 MG Extended Release Oral Tablet [Amadol],RxNorm Extension,tramadol
43693064,OMOP945505,Tramadol 150 MG Extended Release Oral Tablet [Tramabeta] by Betapharm,RxNorm Extension,tramadol
43693065,OMOP945536,Tramadol 150 MG Extended Release Oral Tablet [Tramadol Actas] by Aristo,RxNorm Extension,tramadol
43698206,OMOP731079,1 ML Tramadol 50 MG/ML Injectable Solution Box of 20,RxNorm Extension,tramadol
43698208,OMOP731111,1 ML Tramadol 50 MG/ML Injectable Solution [Tramadolor] by Hexal,RxNorm Extension,tramadol
43698209,OMOP731132,1 ML Tramadol 100 MG/ML Oral Solution [Amadol],RxNorm Extension,tramadol
43698210,OMOP731155,1 ML Tramadol 100 MG/ML Oral Solution [Tramagit],RxNorm Extension,tramadol
43699002,OMOP752678,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadolor] by Hexal,RxNorm Extension,tramadol
43699003,OMOP752682,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadolor] Box of 8 by Hexal,RxNorm Extension,tramadol
43699005,OMOP752693,2 ML Tramadol 50 MG/ML Injectable Solution [Tramal] Box of 10,RxNorm Extension,tramadol
43699006,OMOP752704,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Al] by Aliud,RxNorm Extension,tramadol
43699010,OMOP752768,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadol Hameln] Box of 10 by Hameln,RxNorm Extension,tramadol
43699011,OMOP752784,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadoc] by Denk,RxNorm Extension,tramadol
43699012,OMOP752785,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadoc] Box of 5,RxNorm Extension,tramadol
43699013,OMOP752787,2 ML Tramadol 50 MG/ML Injectable Solution [Tramadoc] Box of 10,RxNorm Extension,tramadol
43699014,OMOP752795,2 ML Tramadol 50 MG/ML Injectable Solution Box of 20,RxNorm Extension,tramadol
43699015,OMOP752802,2 ML Tramadol 50 MG/ML Injectable Solution [Tramagit] Box of 20,RxNorm Extension,tramadol
43700243,OMOP782745,10 ML Tramadol 100 MG/ML Oral Solution [Tramal],RxNorm Extension,tramadol
43700244,OMOP782765,10 ML Tramadol 100 MG/ML Oral Solution [Tramadol Stada] by Stada,RxNorm Extension,tramadol
43700245,OMOP782774,10 ML Tramadol 100 MG/ML Oral Solution [Adamon] Box of 2,RxNorm Extension,tramadol
43700246,OMOP782777,10 ML Tramadol 100 MG/ML Oral Solution [Adamon] Box of 5,RxNorm Extension,tramadol
43700248,OMOP782828,10 ML Tramadol 100 MG/ML Oral Solution [Tramagit] Box of 30 by Krewel Meuselbach,RxNorm Extension,tramadol
43700480,OMOP788051,12 ML Tramadol 100 MG/ML Oral Solution [Tramal] Box of 8,RxNorm Extension,tramadol
43700881,OMOP795650,20 ML Tramadol 100 MG/ML Oral Solution [Tramadolor] by Hexal,RxNorm Extension,tramadol
43700883,OMOP795674,20 ML Tramadol 100 MG/ML Oral Solution [Tramadol 1a Pharma],RxNorm Extension,tramadol
43700884,OMOP795675,20 ML Tramadol 100 MG/ML Oral Solution [Tramadol 1a Pharma] by 1 A,RxNorm Extension,tramadol
43701813,OMOP813800,50 ML Tramadol 100 MG/ML Oral Solution,RxNorm Extension,tramadol
43701814,OMOP813807,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Stada],RxNorm Extension,tramadol
43701815,OMOP813818,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] Box of 10,RxNorm Extension,tramadol
43701816,OMOP813821,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Heumann] Box of 50 by Heumann,RxNorm Extension,tramadol
43701818,OMOP813846,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol 1a Pharma] by 1 A,RxNorm Extension,tramadol
43701819,OMOP813853,50 ML Tramadol 100 MG/ML Oral Solution [Tramadol Abz] Box of 50 by AbZ-Pharma,RxNorm Extension,tramadol
43703715,OMOP836502,100 ML Tramadol 100 MG/ML Oral Solution [Tramadolor] Box of 100 by Hexal,RxNorm Extension,tramadol
43703716,OMOP836519,100 ML Tramadol 100 MG/ML Oral Solution [Tramadol Ratiopharm] by Ratiopharm,RxNorm Extension,tramadol
43708773,OMOP905568,Aspirin / Tramadol Oral Tablet,RxNorm Extension,tramadol
43708774,OMOP905571,Aspirin / Tramadol Oral Tablet [Tramabian],RxNorm Extension,tramadol
43708775,OMOP905585,Aspirin 325 MG / Tramadol 37.5 MG Oral Tablet by Aristo,RxNorm Extension,tramadol
43708776,OMOP905599,Aspirin 325 MG / Tramadol 37.5 MG Effervescent Oral Tablet [ZALDIAR] by Gruenenthal,RxNorm Extension,tramadol
43708777,OMOP905602,Aspirin 325 MG / Tramadol 37.5 MG Delayed Release Oral Tablet [Algocid] by SMB,RxNorm Extension,tramadol
43708778,OMOP905603,Aspirin 650 MG / Tramadol 75 MG [Tramabian],RxNorm Extension,tramadol
43710952,OMOP944765,Tramadol Oral Tablet [Tramundin],RxNorm Extension,tramadol
43710953,OMOP944775,Tramadol Oral Solution [Tramabeta],RxNorm Extension,tramadol
43710955,OMOP944809,Tramadol Injectable Solution [Tramadoc],RxNorm Extension,tramadol
43710956,OMOP944829,Tramadol Effervescent Oral Tablet [Tramadol Ratiopharm],RxNorm Extension,tramadol
43710957,OMOP944831,Tramadol Oral Solution [Tramundin],RxNorm Extension,tramadol
43710960,OMOP944912,Tramadol 200 MG [Tramadol Al],RxNorm Extension,tramadol
43710961,OMOP944953,Tramadol 200 MG Extended Release Oral Tablet [Travex] by Meda,RxNorm Extension,tramadol
43710962,OMOP944974,Tramadol 200 MG Extended Release Oral Tablet [Tramagit],RxNorm Extension,tramadol
43710963,OMOP944975,Tramadol 200 MG Extended Release Oral Tablet [Tramagit] by Krewel Meuselbach,RxNorm Extension,tramadol
43710964,OMOP944989,Tramadol 50 MG [Tramadol Axcount],RxNorm Extension,tramadol
43710965,OMOP944994,Tramadol 50 MG [Tramadol Denk],RxNorm Extension,tramadol
43710966,OMOP945001,Tramadol 50 MG [Tram-Ac],RxNorm Extension,tramadol
43710967,OMOP945006,Tramadol 50 MG [Adamon],RxNorm Extension,tramadol
43710968,OMOP945035,Tramadol 50 MG Oral Tablet [Tramal] by Gruenenthal,RxNorm Extension,tramadol
43710969,OMOP945060,Tramadol 50 MG Effervescent Oral Tablet [Tramadol Denk],RxNorm Extension,tramadol
43710972,OMOP945169,Tramadol 100 MG Extended Release Oral Capsule [Tramadolor] by Hexal,RxNorm Extension,tramadol
43710973,OMOP945171,Tramadol 100 MG Extended Release Oral Capsule [Tramadol Ethypharm] by Ethypharm,RxNorm Extension,tramadol
43710975,OMOP945193,Tramadol 100 MG Extended Release Oral Tablet [Tramundin] by Mundipharma,RxNorm Extension,tramadol
43710976,OMOP945221,Tramadol 100 MG Extended Release Oral Tablet [Tramagit] by Krewel Meuselbach,RxNorm Extension,tramadol
43710977,OMOP945255,Tramadol 50 MG/ML Injectable Solution Box of 10,RxNorm Extension,tramadol
43710982,OMOP945328,Tramadol 50 MG/ML Injectable Solution [Tramadol-Saar] Box of 20,RxNorm Extension,tramadol
43710983,OMOP945336,Tramadol 100 MG/ML [Tramadolor],RxNorm Extension,tramadol
