concept_id
15288
14220
16796
776
1185
118
108
348
12.7
543
1592
25320
985
48
5800
197.1
28332
769
339
246.4
316.4
212.4
393
160.6
1070
5.25
484
345
0.75
756
14.25
458
1159
1794
1600
336
1680
1614
744
0.275
310.4
4.22
59.5
718
579
55.6
9.84
729
6.5
441
6015
212.1
277.2
0.03
5.55
2850
97.3
1512
81.9
124
47.8
24.9
220.5
16288
662
114000
13.52
30.5
343.2
660
380
207
149
11376
4.15
12.3
5700
678
140.4
67
3800
422
25.8
1235
1204
252.5
300.5
589.9
5.32
4576
4288
121.6
445.2
517
2.15
1197
44.52
125
2000
72
445
528
807
21.2
60.8
622
216
1500
780
784
231
6.7
0.56
3.9
725
2.49
20.5
51.8
412
14700
81
4027
856
992
11.2
754
12.8
317.1
916
0.17
68.6
500
102
12.5
845
612
520
1590
87
365
4144
1035
3840
1298
13480
2.96
45.2
746
3465
1412
737
626
0.38
45
46
680
5.35
975
512
1340
4984
1055
184.8
112.8
132.8
8.3
240.5
600000
117.5
4137
731
1.36
672
490
9.6
728
86.4
151.2
8.6
8.9
14.16
165
55.2
50.4
96.2
945
745
1290
38.8
605
51.6
1295
2912
55
578
324
9.3
381
775
32.5
908
5.7
25260
212.2
2128
430
117
115
127
134
457
12600
232
8.8
19176
268
28.5
279.12
17.2
663
1026
12996
180
75
444
41.4
121.5
22080
2164
11640
7347
676
126.1576
0.166
0.42
36.5
236
68
155.4
301
3350
20.2
2750
4096
73.5
1092
3792
14.7
954
1.13
527
1520
186
376
21512
0.19
2032
25760
1024
132.4
59.4
15440
15
61
550
202
1334
4000
12712
17.7
655
14224
354.6
161.2
1044
62
0
63
153
233
9.2
0.075
494
5.8
447
240
510
282
374
372
608
249.2
137.55
1008
30.4
113.4
291
313
6.36
1162
5115
56.6
58
116
1032
1419
864
17.1
558
43.4
648
3.8
169.6
63.6
63.9
47.6
12.2
241.5
1.43
24
1.2
9807
483
704
22200
108.8
16280
831
18888
8.45
0.09
96
3290
4.6
69.6
3390
70.4
839
102144
74
57
29
451
938
130.2
6000
549
4020
10520
786
60000
32.8
810
1360
37
740
1176
1700
487
341
87.7
48.7
1062
13.98
105
1860
250.5
470
2052
21735
12900
12144
1581
1896
871
49.5
71.4
13056
1180
416.5
999
97.2
936
468
4.3
852
15.8
3.84
1060
352
14.2
112.5
6.75
513
692
58.8
5975
90.4
1456
603
0.5
488
1.06
4100
1660
486
10665
229
505
22
15600
465
828
914
366
303
617
3140
116.2
30000
1.12
18548
712
127.8
1396
359
449
35.7
2490
3
118.27
52.5
262
1323
337
792
81.6
1497
772
1135
760
252
1.5
18.2
590
634
2500
23400
298
1968
1220
7.68
170.8
716
46.5
535
9.5
124.2
2550
19.5
4730
6400
122
0.3
176
1014
461
68.4
0.07
6249
632
24.6
47.5
7.6
456
46.4
511
1576
295
4032
12800
3.75
40000
25600
755
695
10800
545
101
164
4.8
1740
1.8
31.6
169
43.8
2.9
574
34.5
141.7
441.6
9.06
60.5
145
22.5
1.7
1054
9648
31552
10.3
32.4
4.52
29.1
1252
300
378
21
147.2
13.3333
1995
0.02
848
785
145.8
1.64
4328
26100
698
10.6
592
27.2
23.1
738
277
988
14288
12832
1435
1.9
1834
436
24300
115.5
178.5
843
1143
2670
13052
242
327
281
2.8
2880
541
1200000
58.5
2
960
1150
166
4.9
327.5
24000
5.19
23.3
80
384
146
532
14175
4.29
2.4
3036
4.1
562.8
7750
0.25
18.6
11344
34
107
548
0.28
145.6
1328
514
1876
425.6
12208
152.6
681
84
724
382
27.6
506
2.98
15048
39.24
11.9
119.4
11.6
20.7
249
15232
354.84
4074
63.2
52.2
64
35
1892
33.6
18.5
682
3.41
21.4
23880
1.52
820
222
4750
5688
201
23.5
11.25
858
601
13.4
1696
28032
204.4
4968
224.1
23.2
559
341.6
0.18
270
123
142.5
155
11.4
105.6
842
928
752
1052
516
219
631.5
563
393.6
375
181
13216
218
151
4160
65.1
261
536
1566
801
887
2.92
7976
673
20.3
